DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,TLKE ° C,PRECIPcum,PRECIP,FT ° C,FM gm,PEAK,PDIR,VOLT volt,DWP
3-14-2011 2:00,-3.9,97,1.3,3.6,328,OK,0,,24.28,0,-3.3,15,4,311,13.3,-4.28
3-14-2011 3:00,-3.9,97,1.8,4.5,329,OK,0,,24.28,0,-3.9,15,4,2,13.2,-4.28
3-14-2011 4:00,-3.9,98,1.8,4.5,324,OK,0,,24.28,0,-4.4,16,4,359,13.2,-4.17
3-14-2011 5:00,-4.4,98,2.2,4,322,OK,0,,24.28,0,-4.4,16,4,314,13.2,-4.72
3-14-2011 6:00,-3.9,99,2.2,4.9,322,OK,0,,24.28,0,-3.9,17,5,331,13.2,-4
3-14-2011 7:00,-4.4,100,2.2,4.5,327,OK,0,,24.28,0,-3.9,17,4,319,13.2,-4.44
3-14-2011 8:00,-4.4,100,1.8,4,327,OK,4,,24.28,0,-5,17,4,358,13.2,-4.44
3-14-2011 9:00,-2.8,87,1.3,3.6,340,OK,58,,24.28,0,-4.4,18,4,319,13.5,-4.61
3-14-2011 10:00,-1.1,75,1.3,3.1,357,OK,150,,24.28,0,0.6,18,3,345,14.5,-4.94
3-14-2011 11:00,0.6,69,1.3,4,350,OK,189,,24.28,0,3.3,16,4,6,14.5,-4.44
3-14-2011 12:00,1.7,63,1.3,2.7,38,OK,218,,24.28,0,5,15,3,52,14.5,-4.61
3-14-2011 13:00,3.9,47,1.8,3.1,333,OK,351,,24.28,0,10.6,12,3,293,14.7,-6.39
3-14-2011 14:00,5.6,38,1.3,3.1,59,OK,389,,24.28,0,12.8,11,3,346,14.6,-7.61
3-14-2011 15:00,7.2,39,1.3,3.6,1,OK,377,,24.28,0,13.9,11,4,348,14.2,-5.83
3-14-2011 16:00,6.7,35,1.8,4.5,343,OK,364,,24.28,0,12.8,10,4,312,14.7,-7.72
3-14-2011 17:00,6.7,40,1.3,3.1,47,OK,235,,24.28,0,10.6,9,3,344,14.6,-6
3-14-2011 18:00,4.4,54,1.3,3.1,56,OK,97,,24.28,0,5.6,10,3,21,14.3,-4.06
3-14-2011 19:00,2.2,61,1.3,2.7,128,OK,37,,24.28,0,2.2,9,3,132,14,-4.5
3-14-2011 21:00,0,74,2.7,3.6,147,OK,0,,24.28,0,-1.1,10,4,144,13.6,-4.06
3-14-2011 22:00,-0.6,73,2.7,4,147,OK,0,,24.28,0,-1.1,10,4,160,13.5,-4.78
3-14-2011 23:00,0,73,2.7,4.5,147,OK,0,,24.28,0,-1.1,11,4,156,13.4,-4.28
3-15-2011 0:00,-0.6,78,3.1,4.5,159,OK,0,,24.28,0,-1.7,11,4,153,13.3,-3.89
3-15-2011 1:00,-0.6,79,3.6,4.5,163,OK,0,,24.28,0,-1.7,11,4,153,13.3,-3.72
3-15-2011 2:00,-1.1,81,3.6,4.9,164,OK,0,,24.28,0,-2.2,11,5,153,13.3,-3.94
3-15-2011 3:00,-0.6,84,4,4.9,163,OK,0,,24.28,0,-1.7,12,5,158,13.2,-2.94
3-15-2011 4:00,-1.1,88,4,5.4,162,OK,0,,24.28,0,-2.2,12,5,150,13.2,-2.83
3-15-2011 5:00,-1.1,88,4,5.8,167,OK,0,,24.28,0,-1.1,13,6,153,13.2,-2.83
3-15-2011 6:00,-0.6,86,3.6,5.4,169,OK,0,,24.28,0,-0.6,13,5,167,13.2,-2.61
3-15-2011 7:00,0,82,3.1,4.5,160,OK,0,,24.28,0,-0.6,13,4,161,13.2,-2.72
3-15-2011 8:00,-0.6,83,4.5,5.4,165,OK,3,,24.28,0,-0.6,13,5,157,13.2,-3.06
3-15-2011 9:00,0.6,78,4.9,6.3,170,OK,47,,24.28,0,0.6,13,6,155,13.4,-2.83
3-15-2011 10:00,2.2,72,3.6,6.3,171,OK,86,,24.28,0,2.8,13,6,174,13.7,-2.28
3-15-2011 11:00,2.8,71,4,5.4,169,OK,84,,24.28,0,3.3,13,5,159,14,-1.94
3-15-2011 12:00,3.9,69,4,5.8,178,OK,132,,24.28,0,5.6,12,6,168,14.4,-1.28
3-15-2011 13:00,4.4,61,4,6.7,163,OK,170,,24.28,0,7.2,12,7,157,14.7,-2.39
3-15-2011 14:00,4.4,61,4,6.7,166,OK,222,,24.28,0,6.7,11,7,146,14.3,-2.39
3-15-2011 15:00,1.7,97,3.6,4.9,152,OK,60,,24.31,0.03,1.7,11,5,152,14.2,1.22
3-15-2011 16:00,0.6,100,4,5.8,163,OK,43,,24.36,0.05,0.6,13,6,164,14,0.56
3-15-2011 17:00,0,100,4.9,7.6,158,OK,42,,24.36,0,0.6,16,8,168,14,0
3-15-2011 18:00,0,100,3.6,7.2,162,OK,19,,24.36,0,0,18,7,148,13.8,0
3-15-2011 19:00,-0.6,100,4,6.3,151,OK,3,,24.38,0.02,0,20,6,155,13.7,-0.56
3-15-2011 20:00,-0.6,100,4,5.8,155,OK,0,,24.38,0,-0.6,21,6,160,13.5,-0.56
3-15-2011 21:00,0,100,3.6,5.8,171,OK,0,,24.38,0,0,22,6,171,13.4,0
3-15-2011 22:00,1.1,100,4,7.2,185,OK,0,,24.51,0.13,0.6,23,7,216,13.3,1.11
3-15-2011 23:00,1.1,100,4,6.3,193,OK,0,,24.64,0.13,1.1,24,6,186,13.3,1.11
3-16-2011 0:00,1.7,100,3.6,8,190,OK,0,,24.87,0.23,1.1,24,8,181,13.3,1.67
3-16-2011 1:00,2.2,100,3.1,7.2,207,OK,0,,24.99,0.12,1.7,25,7,222,13.3,2.22
3-16-2011 2:00,1.7,100,3.1,7.2,208,OK,0,,25.04,0.05,1.7,25,7,205,13.2,1.67
3-16-2011 3:00,1.7,100,1.8,6.3,237,OK,0,,25.04,0,1.7,25,6,197,13.2,1.67
3-16-2011 4:00,2.2,100,2.7,5.4,263,OK,0,,25.07,0.03,1.7,25,5,265,13.2,2.22
3-16-2011 5:00,2.2,100,2.2,5.4,284,OK,0,,25.1,0.03,1.7,25,5,253,13.2,2.22
3-16-2011 6:00,2.2,100,2.7,6.3,297,OK,0,,25.1,0,2.2,25,6,262,13.2,2.22
3-16-2011 7:00,1.7,100,2.2,6.3,309,OK,0,,25.1,0,1.7,25,6,266,13.2,1.67
3-16-2011 8:00,1.1,100,3.6,7.2,298,OK,1,,25.2,0.1,1.1,25,7,285,13.2,1.11
3-16-2011 9:00,1.1,100,3.6,8,301,OK,9,,25.2,0,1.1,25,8,302,13.2,1.11
3-16-2011 10:00,1.1,100,2.7,6.7,313,OK,8,,25.22,0.02,1.1,25,7,278,13.2,1.11
3-16-2011 11:00,1.1,100,3.1,6.7,308,OK,22,,25.22,0,1.7,25,7,293,13.2,1.11
3-16-2011 12:00,0.6,100,3.1,8,314,OK,47,,25.22,0,1.7,25,8,301,13.4,0.56
3-16-2011 13:00,1.1,100,1.8,5.4,308,OK,48,,25.22,0,1.7,25,5,336,13.4,1.11
3-16-2011 14:00,1.7,100,2.2,6.3,298,OK,59,,25.22,0,2.8,25,6,290,13.6,1.67
3-16-2011 15:00,1.7,100,2.7,7.2,316,OK,51,,25.22,0,2.8,25,7,287,13.6,1.67
3-16-2011 16:00,1.7,100,2.2,7.2,311,OK,42,,25.22,0,2.2,25,7,306,13.6,1.67
3-16-2011 17:00,1.1,100,3.1,5.8,298,OK,17,,25.22,0,1.7,25,6,286,13.5,1.11
3-16-2011 18:00,1.1,100,3.1,6.7,294,OK,12,,25.22,0,1.1,25,7,305,13.4,1.11
3-16-2011 19:00,1.1,100,2.2,7.2,302,OK,6,,25.22,0,1.1,25,7,293,13.3,1.11
3-16-2011 20:00,0.6,100,2.2,5.8,323,OK,1,,25.25,0.03,0.6,25,6,317,13.2,0.56
3-16-2011 21:00,0.6,100,3.1,6.7,316,OK,0,,25.27,0.02,0.6,25,7,314,13.2,0.56
3-16-2011 22:00,0.6,100,2.2,6.3,316,OK,0,,25.3,0.03,0.6,25,6,305,13.2,0.56
3-16-2011 23:00,0.6,100,2.7,4.9,319,OK,0,,25.3,0,0.6,25,5,284,13.2,0.56
3-17-2011 0:00,0.6,100,2.2,5.8,317,OK,0,,25.3,0,0.6,25,6,339,13.2,0.56
3-17-2011 1:00,0.6,100,1.8,4.5,314,OK,0,,25.3,0,0.6,25,4,298,13.2,0.56
3-17-2011 2:00,0.6,100,2.2,3.6,307,OK,0,,25.3,0,0.6,25,4,310,13.1,0.56
3-17-2011 3:00,0.6,100,2.2,4,315,OK,0,,25.3,0,0.6,25,4,313,13.1,0.56
3-17-2011 4:00,0,100,2.2,4.9,284,OK,0,,25.3,0,0,26,5,307,13.1,0
3-17-2011 5:00,-0.6,100,1.8,4,308,OK,0,,25.3,0,-0.6,26,4,291,13.2,-0.56
3-17-2011 6:00,-0.6,100,1.8,3.6,308,OK,0,,25.3,0,-0.6,26,4,303,13.2,-0.56
3-17-2011 7:00,-0.6,100,2.2,4.9,308,OK,0,,25.3,0,-0.6,26,5,278,13.1,-0.56
3-17-2011 8:00,-0.6,100,2.7,5.4,306,OK,3,,25.3,0,0,26,5,305,13.1,-0.56
3-17-2011 9:00,0,100,3.1,6.3,305,OK,25,,25.3,0,0.6,26,6,300,13.2,0
3-17-2011 10:00,1.7,100,2.2,5.4,300,OK,82,,25.3,0,2.8,25,5,296,13.5,1.67
3-17-2011 11:00,2.8,100,1.8,4.9,303,OK,101,,25.3,0,3.9,25,5,303,14,2.78
3-17-2011 12:00,6.1,100,2.2,4.5,286,OK,265,,25.3,0,9.4,23,4,280,14.3,6.11
3-17-2011 13:00,9.4,70,2.7,5.4,276,OK,400,,25.32,0.02,14.4,21,5,255,14.2,4.22
3-17-2011 14:00,11.1,63,2.2,5.4,296,OK,407,,25.32,0,16.7,20,5,294,14.1,4.33
3-17-2011 16:00,12.8,47,2.7,6.3,294,OK,346,,25.32,0,17.8,19,6,292,14.8,1.72
3-17-2011 17:00,13.3,42,3.6,6.7,265,OK,286,,25.32,0,16.1,16,7,242,14.5,0.67
3-17-2011 18:00,13.3,47,2.2,7.6,242,OK,209,,25.32,0,12.8,14,8,234,14.3,2.28
3-17-2011 19:00,11.1,52,2.2,6.7,244,OK,43,,25.32,0,9.4,13,7,266,13.9,1.61
3-17-2011 20:00,10,59,2.2,4.9,222,OK,2,,25.32,0,6.7,13,5,191,13.6,2.33
3-17-2011 21:00,9.4,62,2.7,5.4,215,OK,0,,25.32,0,7.2,13,5,220,13.5,2.56
3-17-2011 22:00,10,61,3.1,6.7,222,OK,0,,25.32,0,7.2,13,7,195,13.4,2.83
3-17-2011 23:00,10.6,60,3.6,9.8,232,OK,0,,25.32,0,8.3,13,10,260,13.3,3.11
3-18-2011 0:00,10.6,56,4,8.5,262,OK,0,,25.32,0,8.9,13,8,236,13.3,2.17
3-18-2011 1:00,11.7,55,4.5,10.7,266,OK,0,,25.32,0,9.4,12,11,256,13.3,2.94
3-18-2011 2:00,11.7,62,4.5,12.1,274,OK,0,,25.32,0,10,12,12,281,13.3,4.61
3-18-2011 3:00,11.7,64,5.8,10.7,276,OK,0,,25.32,0,11.1,12,11,244,13.3,5.11
3-18-2011 4:00,11.7,64,5.4,12.1,279,OK,0,,25.32,0,11.1,12,12,277,13.3,5.11
3-18-2011 5:00,11.7,65,4.9,11.2,283,OK,0,,25.32,0,11.1,12,11,245,13.2,5.33
3-18-2011 6:00,11.7,67,4.5,11.6,282,OK,0,,25.32,0,11.1,12,12,274,13.2,5.72
3-18-2011 7:00,11.7,69,4.5,10.3,280,OK,0,,25.32,0,10.6,12,10,232,13.2,6.17
3-18-2011 8:00,11.1,74,4,9.4,290,OK,1,,25.32,0,10.6,12,9,274,13.2,6.67
3-18-2011 9:00,11.1,78,4,8.9,287,OK,5,,25.32,0,10.6,12,9,281,13.2,7.44
3-18-2011 10:00,11.1,82,3.6,8,297,OK,21,,25.32,0,11.1,13,8,289,13.3,8.17
3-18-2011 11:00,10.6,87,3.1,7.2,293,OK,26,,25.32,0,11.1,13,7,256,13.3,8.5
3-18-2011 12:00,11.7,87,3.1,6.7,295,OK,62,,25.32,0,12.2,13,7,275,13.5,9.56
3-18-2011 13:00,13.9,79,3.1,7.2,294,OK,154,,25.32,0,16.7,13,7,256,14.1,10.33
3-18-2011 14:00,14.4,77,3.6,7.2,286,OK,131,,25.32,0,16.7,12,7,271,14.2,10.44
3-18-2011 16:00,13.3,83,2.7,6.7,280,OK,85,,25.32,0,13.9,12,7,268,14,10.5
3-18-2011 17:00,13.9,83,3.1,7.2,287,OK,136,,25.32,0,15,11,7,289,14,11.06
3-18-2011 18:00,14.4,81,3.1,7.2,280,OK,80,,25.32,0,15.6,11,7,253,14,11.22
3-18-2011 19:00,12.8,91,2.2,6.3,296,OK,18,,25.32,0,12.8,12,6,253,13.7,11.33
3-18-2011 20:00,11.7,100,2.7,6.3,299,OK,0,,25.32,0,11.7,14,6,288,13.5,11.67
3-18-2011 21:00,10.6,100,2.2,6.3,333,OK,0,,25.37,0.05,10,15,6,302,13.4,10.56
3-18-2011 22:00,8.9,100,2.7,5.8,310,OK,0,,25.6,0.23,8.9,19,6,292,13.3,8.89
3-18-2011 23:00,8.3,100,2.2,5.8,314,OK,0,,25.86,0.26,8.3,22,6,303,13.3,8.33
3-19-2011 0:00,7.8,100,2.7,4.9,322,OK,0,,25.88,0.02,7.8,23,5,316,13.3,7.78
3-19-2011 1:00,7.2,100,3.1,6.3,314,OK,0,,25.88,0,6.7,24,6,294,13.3,7.22
3-19-2011 2:00,5.6,100,2.7,6.3,323,OK,0,,25.88,0,5,24,6,293,13.2,5.56
3-19-2011 3:00,4.4,100,2.2,6.3,327,OK,0,,25.88,0,3.9,24,6,326,13.2,4.44
3-19-2011 4:00,3.9,100,2.2,4.9,335,OK,0,,25.88,0,2.8,25,5,334,13.2,3.89
3-19-2011 5:00,2.2,100,2.2,5.8,341,OK,0,,25.88,0,0.6,24,6,345,13.2,2.22
3-19-2011 6:00,1.1,100,2.2,4.5,334,OK,0,,25.88,0,-0.6,25,4,331,13.2,1.11
3-19-2011 7:00,0.6,100,2.2,3.6,333,OK,0,,25.88,0,-0.6,25,4,346,13.2,0.56
3-19-2011 8:00,0.6,100,2.2,5.4,333,OK,7,,25.88,0,0,26,5,319,13.2,0.56
3-19-2011 9:00,1.1,98,2.7,5.4,328,OK,61,,25.88,0,0.6,25,5,355,13.6,0.83
3-19-2011 10:00,2.8,88,2.2,4.9,332,OK,179,,25.88,0,3.3,25,5,359,14.5,1
3-19-2011 11:00,3.9,76,3.1,5.4,318,OK,300,,25.88,0,7.2,22,5,322,14.3,0.06
3-19-2011 12:00,5.6,65,3.1,6.3,329,OK,346,,25.88,0,10,22,6,358,14.3,-0.5
3-19-2011 13:00,6.7,59,3.1,6.7,322,OK,408,,25.88,0,12.8,19,7,272,14.2,-0.78
3-19-2011 14:00,7.8,51,3.1,5.8,322,OK,426,,25.88,0,14.4,16,6,7,14.1,-1.72
3-19-2011 15:00,8.3,44,2.7,7.6,326,OK,414,,25.88,0,15,13,8,328,14.2,-3.22
3-19-2011 16:00,8.3,43,3.1,5.8,330,OK,375,,25.88,0,13.3,12,6,296,14.2,-3.5
3-19-2011 17:00,8.3,40,2.2,6.3,334,OK,322,,25.88,0,12.2,11,6,290,14.5,-4.5
3-19-2011 18:00,7.2,40,2.2,4.9,337,OK,224,,25.88,0,7.8,10,5,13,14.4,-5.5
3-19-2011 19:00,4.4,49,1.3,4.5,341,OK,51,,25.88,0,2.8,11,4,320,14,-5.33
3-19-2011 20:00,2.2,57,1.3,3.6,338,OK,4,,25.88,0,-0.6,11,4,309,13.8,-5.39
3-19-2011 21:00,1.7,61,1.8,2.7,334,OK,0,,25.88,0,-1.1,11,3,340,13.6,-5.06
3-19-2011 22:00,0.6,67,1.3,3.1,0,OK,0,,25.88,0,-2.2,11,3,355,13.5,-4.83
3-19-2011 23:00,0,70,0.9,1.8,354,OK,0,,25.88,0,-3.3,11,2,276,13.4,-4.83
3-20-2011 0:00,0,68,1.8,2.2,335,OK,0,,25.88,0,-2.8,12,2,338,13.3,-5.17
3-20-2011 1:00,-0.6,69,1.3,2.2,339,OK,0,,25.88,0,-3.3,12,2,5,13.3,-5.56
3-20-2011 2:00,-0.6,68,1.3,1.8,345,OK,0,,25.88,0,-3.3,13,2,340,13.3,-5.72
3-20-2011 3:00,-0.6,70,0.9,1.8,94,OK,0,,25.88,0,-3.9,13,2,345,13.2,-5.33
3-20-2011 4:00,-0.6,70,0.9,1.3,175,OK,0,,25.88,0,-2.8,14,1,174,13.2,-5.33
3-20-2011 5:00,-0.6,72,0.9,1.8,110,OK,0,,25.88,0,-3.3,14,2,97,13.2,-4.94
3-20-2011 6:00,0,65,1.3,1.8,129,OK,0,,25.88,0,-2.2,13,2,117,13.2,-5.78
3-20-2011 7:00,-1.7,81,1.8,2.2,181,OK,0,,25.88,0,-3.9,13,2,161,13.1,-4.5
3-20-2011 8:00,-2.2,83,2.2,2.7,159,OK,7,,25.88,0,-3.3,14,3,178,13.2,-4.72
3-20-2011 9:00,-0.6,73,2.2,3.1,183,OK,57,,25.88,0,-0.6,15,3,165,13.5,-4.78
3-20-2011 10:00,1.7,64,2.7,3.6,169,OK,112,,25.88,0,2.2,15,4,189,14.2,-4.39
3-20-2011 11:00,6.1,44,2.7,4,176,OK,251,,25.88,0,9.4,14,4,184,14.3,-5.22
3-20-2011 12:00,10,32,2.7,4.5,163,OK,297,,25.88,0,13.3,12,4,230,14.3,-5.94
3-20-2011 13:00,8.9,38,3.1,4.5,160,OK,259,,25.88,0,12.2,11,4,142,14.4,-4.67
3-20-2011 14:00,7.8,44,3.1,5.4,164,OK,248,,25.88,0,10.6,10,5,187,14.3,-3.72
3-20-2011 15:00,7.8,46,3.1,4.9,167,OK,147,,25.88,0,10,11,5,148,14.6,-3.11
3-20-2011 16:00,8.3,43,2.7,5.4,163,OK,183,,25.88,0,11.1,10,5,167,14.3,-3.5
3-20-2011 17:00,8.3,46,3.1,4.9,171,OK,173,,25.88,0,10,10,5,165,14.2,-2.61
3-20-2011 18:00,6.7,54,3.1,5.4,168,OK,62,,25.88,0,7.2,10,5,151,14.1,-2
3-20-2011 19:00,5.6,68,3.6,5.4,167,OK,27,,25.88,0,5.6,9,5,156,13.9,0.11
3-20-2011 20:00,3.9,85,3.6,4.5,175,OK,2,,25.88,0,3.9,10,4,157,13.7,1.61
3-20-2011 21:00,3.3,88,3.6,6.3,177,OK,0,,25.88,0,3.3,10,6,174,13.6,1.56
3-20-2011 22:00,4.4,82,4.9,7.2,194,OK,0,,25.88,0,3.9,11,7,181,13.5,1.67
3-20-2011 23:00,4.4,81,4.9,8,193,OK,0,,25.88,0,4.4,11,8,208,13.4,1.44
3-21-2011 0:00,4.4,83,4.9,7.6,193,OK,0,,25.88,0,3.9,12,8,196,13.3,1.83
3-21-2011 1:00,4.4,87,4,9.8,188,OK,0,,25.88,0,3.9,12,10,194,13.3,2.44
3-21-2011 2:00,5.6,88,4,9.4,203,OK,0,,25.88,0,5,12,9,191,13.2,3.72
3-21-2011 3:00,6.1,91,3.1,6.7,216,OK,0,,25.88,0,5,13,7,196,13.3,4.78
3-21-2011 4:00,7.2,93,3.1,7.2,220,OK,0,,25.88,0,5.6,14,7,207,13.2,6.17
3-21-2011 5:00,8.3,100,4,8,266,OK,0,,25.91,0.03,7.2,14,8,256,13.2,8.33
3-21-2011 6:00,8.3,100,4.9,8.9,271,OK,0,,26.47,0.56,7.8,18,9,309,13.2,8.33
3-21-2011 7:00,8.3,100,4,7.6,286,OK,0,,27.08,0.61,7.8,20,8,337,13.2,8.33
3-21-2011 8:00,10,100,4.9,10.7,282,OK,2,,27.28,0.2,9.4,23,11,269,13.2,10
3-21-2011 9:00,11.1,100,4.9,10.7,303,OK,61,,27.28,0,10.6,23,11,273,13.5,11.11
3-21-2011 10:00,12.2,98,4.5,11.2,304,OK,134,,27.28,0,12.2,23,11,270,14.2,11.89
3-21-2011 11:00,11.7,100,4.9,9.4,304,OK,64,,27.28,0,11.7,25,9,274,14.1,11.67
3-21-2011 12:00,12.2,100,4,9.4,308,OK,121,,27.33,0.05,12.8,23,9,281,14.4,12.22
3-21-2011 13:00,10.6,100,4.5,9.8,300,OK,27,,27.43,0.1,10,25,10,311,14,10.56
3-21-2011 14:00,10.6,100,4,8.9,298,OK,51,,27.61,0.18,10.6,24,9,275,13.9,10.56
3-21-2011 15:00,14.4,100,3.1,7.2,303,OK,234,,27.74,0.13,16.7,22,7,297,14.2,14.44
3-21-2011 16:00,14.4,94,3.6,7.6,291,OK,245,,27.74,0,16.7,21,8,237,14.6,13.5
3-21-2011 17:00,12.8,100,4,8.9,297,OK,80,,27.81,0.07,12.8,21,9,296,14.1,12.78
3-21-2011 18:00,10.6,100,2.2,8.5,312,OK,9,,28.22,0.41,10,24,8,286,13.8,10.56
3-21-2011 19:00,10.6,100,2.7,6.3,320,OK,30,,28.24,0.02,10,24,6,291,13.7,10.56
3-21-2011 20:00,10,100,3.1,7.2,309,Caution,3,,28.24,0,10,26,7,294,13.5,10
3-21-2011 21:00,10.6,100,2.7,6.3,309,OK,0,,28.52,0.28,10.6,25,6,293,13.4,10.56
3-21-2011 22:00,10.6,100,2.7,8.5,308,OK,0,,28.52,0,10.6,25,8,295,13.4,10.56
3-21-2011 23:00,10.6,100,3.1,8.5,314,OK,0,,28.55,0.03,10.6,25,8,282,13.3,10.56
3-22-2011 0:00,10.6,100,3.1,7.6,317,OK,0,,28.55,0,10.6,25,8,291,13.3,10.56
3-22-2011 1:00,10.6,100,4,7.6,317,OK,0,,28.55,0,10.6,25,8,320,13.3,10.56
3-22-2011 2:00,10.6,100,3.1,8.5,321,OK,0,,28.55,0,10.6,25,8,285,13.3,10.56
3-22-2011 3:00,9.4,100,2.7,6.7,323,OK,0,,28.55,0,9.4,26,7,326,13.2,9.44
3-22-2011 4:00,9.4,100,3.1,6.7,322,OK,0,,28.55,0,9.4,26,7,315,13.2,9.44
3-22-2011 5:00,8.3,100,2.7,6.3,316,OK,0,,28.58,0.03,8.3,26,6,297,13.2,8.33
3-22-2011 6:00,6.7,100,2.7,7.2,315,OK,0,,28.58,0,6.1,26,7,303,13.2,6.67
3-22-2011 7:00,6.1,100,3.1,7.6,319,OK,0,,28.63,0.05,6.1,26,8,338,13.2,6.11
3-22-2011 8:00,5.6,100,3.1,7.2,310,OK,5,,28.65,0.02,5.6,26,7,265,13.2,5.56
3-23-2011 12:00,11.7,100,4.5,9.4,278,OK,57,,29.21,0.56,12.2,21,9,282,13.8,11.67
3-23-2011 13:00,12.2,100,4,8,286,OK,107,,29.21,0,12.2,22,8,251,14,12.22
3-23-2011 14:00,12.8,96,3.6,8.5,294,OK,78,,29.21,0,13.3,24,8,293,14.1,12.17
3-23-2011 15:00,17.2,72,4.9,10.3,264,OK,350,,29.21,0,21.1,16,10,259,14,12.11
3-23-2011 16:00,16.7,71,4.9,9.8,261,OK,259,,29.21,0,17.8,14,10,266,14.1,11.39
3-23-2011 17:00,15.6,71,4,13,285,OK,201,,29.21,0,16.7,13,13,238,14.1,10.33
3-23-2011 18:00,14.4,80,3.6,9.4,279,OK,109,,29.21,0,14.4,12,9,258,14,11.06
3-23-2011 19:00,5.6,100,4.5,8.9,330,OK,2,,30.84,1.63,4.4,14,9,311,13.7,5.56
3-23-2011 20:00,5.6,100,2.7,8.9,314,OK,0,,31.39,0.55,5,18,9,339,13.5,5.56
3-23-2011 21:00,5,100,2.2,4.9,328,OK,0,,31.5,0.11,4.4,20,5,314,13.5,5
3-23-2011 22:00,4.4,100,1.8,3.1,303,OK,0,,31.5,0,3.9,22,3,294,13.4,4.44
3-23-2011 23:00,5,100,2.7,4.5,290,OK,0,,31.5,0,4.4,24,4,268,13.3,5
3-24-2011 0:00,4.4,100,2.2,4.5,305,OK,0,,31.5,0,3.9,24,4,317,13.3,4.44
3-24-2011 1:00,4.4,100,2.2,4.5,310,OK,0,,31.5,0,4.4,25,4,287,13.2,4.44
3-24-2011 2:00,5,100,3.1,6.3,302,OK,0,,31.5,0,5,25,6,273,13.2,5
3-24-2011 3:00,3.9,100,3.1,6.3,329,OK,0,,31.6,0.1,3.9,25,6,293,13.2,3.89
3-24-2011 4:00,2.8,100,2.7,7.2,320,OK,0,,31.62,0.02,2.8,25,7,303,13.2,2.78
3-24-2011 5:00,1.7,100,2.7,7.2,311,OK,0,,31.8,0.18,1.7,25,7,258,13.2,1.67
3-24-2011 6:00,2.2,100,4,7.2,303,OK,0,,31.83,0.03,2.2,25,7,266,13.2,2.22
3-24-2011 7:00,0,100,2.2,7.6,342,OK,0,,31.93,0.1,0,25,8,292,13.2,0
3-24-2011 8:00,-0.6,100,2.2,6.7,309,OK,1,,31.93,0,-0.6,25,7,294,13.2,-0.56
3-24-2011 9:00,-1.7,100,3.1,6.3,327,OK,14,,31.93,0,-1.1,25,6,301,13.2,-1.67
3-24-2011 10:00,-2.2,100,2.7,6.3,331,OK,21,,31.93,0,-2.2,25,6,322,13.2,-2.22
3-24-2011 11:00,-2.2,100,2.2,4.5,330,OK,54,,31.93,0,-1.7,25,4,330,13.2,-2.22
3-24-2011 12:00,-1.7,100,2.2,4.9,341,OK,82,,31.93,0,-1.1,24,5,308,13.3,-1.67
3-24-2011 13:00,-2.2,100,2.2,5.4,329,OK,73,,31.93,0,-1.7,24,5,287,13.3,-2.22
3-24-2011 14:00,-2.2,100,2.2,4.5,293,OK,71,,31.93,0,-1.7,23,4,299,13.4,-2.22
3-24-2011 15:00,-3.3,100,2.2,4.9,23,OK,51,,31.93,0,-2.8,23,5,293,13.3,-3.33
3-24-2011 16:00,-3.3,100,1.8,4.9,16,OK,35,,31.93,0,-3.3,24,5,329,13.2,-3.33
3-24-2011 17:00,-4.4,100,2.2,4.5,331,OK,23,,31.93,0,-3.9,23,4,321,13.2,-4.44
3-24-2011 18:00,-4.4,100,2.2,4.5,334,OK,11,,31.93,0,-4.4,24,4,346,13.1,-4.44
3-24-2011 19:00,-5,100,2.2,4.9,348,OK,5,,31.93,0,-5,24,5,308,13.1,-5
3-24-2011 20:00,-5.6,100,2.2,4,335,OK,0,,31.93,0,-5,23,4,4,13.1,-5.56
3-24-2011 21:00,-5.6,100,1.3,4.9,30,OK,0,,31.93,0,-5.6,23,5,8,13.1,-5.56
3-24-2011 22:00,-5.6,100,1.8,4.5,317,OK,0,,31.93,0,-5.6,23,4,209,13.1,-5.56
3-24-2011 23:00,-5.6,100,2.2,4.5,317,OK,0,,31.93,0,-5,23,4,306,13.1,-5.56
3-25-2011 0:00,-5.6,100,1.8,4,321,OK,0,,31.93,0,-5.6,23,4,281,13,-5.56
3-25-2011 1:00,-6.1,100,2.2,4,329,OK,0,,31.93,0,-6.1,23,4,319,13.1,-6.11
3-25-2011 2:00,-6.1,100,2.2,4.5,318,OK,0,,31.93,0,-6.1,23,4,298,13.1,-6.11
3-25-2011 3:00,-6.7,100,1.8,4,318,OK,0,,31.93,0,-6.1,23,4,303,13.1,-6.67
3-25-2011 4:00,-6.7,100,2.2,4.5,314,OK,0,,31.93,0,-6.7,23,4,312,13.1,-6.67
3-25-2011 5:00,-7.2,100,2.2,4.9,318,OK,0,,31.93,0,-7.8,22,5,249,13.1,-7.22
3-25-2011 6:00,-7.2,100,2.2,4.9,316,OK,0,,31.93,0,-7.2,22,5,312,13.1,-7.22
3-25-2011 7:00,-7.8,100,1.8,4.9,301,OK,0,,31.93,0,-7.2,22,5,289,13,-7.78
3-25-2011 8:00,-7.8,100,2.2,4.9,302,OK,6,,31.93,0,-7.2,22,5,286,13,-7.78
3-25-2011 9:00,-6.7,100,1.8,4.9,308,OK,21,,31.93,0,-6.7,22,5,308,13.1,-6.67
