DATETIME,DATE,HOUR,DAY,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,PRECIPcum,PRECIP,PEAK,PEAKDIR,DWP
9-17-2012 18:00,9-17-2012,18,17,16.7,83,1.8,2.7,5,OK,67,93.88,0,3,6,13.78
9-17-2012 19:00,9-17-2012,19,17,16.7,79,1.8,4,3,OK,53,93.88,0,4,5,13
9-17-2012 20:00,9-17-2012,20,17,16.1,81,2.2,4.9,3,OK,2,93.88,0,5,7,12.83
9-17-2012 21:00,9-17-2012,21,17,15,87,2.2,4.9,4,OK,0,93.88,0,5,9,12.83
9-17-2012 22:00,9-17-2012,22,17,13.3,96,2.2,5.4,1,OK,0,93.95,0.07,5,8,12.72
9-17-2012 23:00,9-17-2012,23,17,13.3,97,2.2,4.9,1,OK,0,94.01,0.06,5,11,12.89
9-18-2012 0:00,9-18-2012,0,18,13.3,98,1.8,4,6,OK,0,94.26,0.25,4,2,13
9-18-2012 1:00,9-18-2012,1,18,13.3,98,1.8,4,2,OK,0,94.49,0.23,4,8,13
9-18-2012 2:00,9-18-2012,2,18,13.9,98,2.2,4,3,OK,0,94.69,0.2,4,3,13.56
9-18-2012 3:00,9-18-2012,3,18,14.4,98,2.7,4.5,3,OK,0,94.92,0.23,4,11,14.11
9-18-2012 4:00,9-18-2012,4,18,14.4,99,2.2,4.9,2,OK,0,95.33,0.41,5,8,14.28
9-18-2012 5:00,9-18-2012,5,18,14.4,99,2.2,4,2,OK,0,95.76,0.43,4,1,14.28
9-18-2012 6:00,9-18-2012,6,18,14.4,99,2.7,7.2,2,OK,0,96.01,0.25,7,0,14.28
9-18-2012 7:00,9-18-2012,7,18,14.4,99,2.7,6.3,0,OK,0,96.37,0.36,6,2,14.28
9-18-2012 8:00,9-18-2012,8,18,15,99,2.7,4.9,0,OK,3,96.85,0.48,5,8,14.83
9-18-2012 9:00,9-18-2012,9,18,15.6,99,2.7,6.7,2,OK,17,97.43,0.58,7,9,15.39
9-18-2012 10:00,9-18-2012,10,18,15.6,99,2.2,5.8,8,OK,89,97.64,0.21,6,8,15.39
9-18-2012 11:00,9-18-2012,11,18,14.4,99,2.7,8.5,9,OK,100,97.66,0.02,8,4,14.28
9-18-2012 12:00,9-18-2012,12,18,15,99,2.2,10.7,8,OK,232,97.76,0.1,11,3,14.83
9-18-2012 13:00,9-18-2012,13,18,14.4,98,1.8,6.7,11,OK,182,97.82,0.06,7,4,14.11
9-18-2012 14:00,9-18-2012,14,18,13.9,98,2.2,6.3,8,OK,83,97.99,0.17,6,11,13.56
9-18-2012 15:00,9-18-2012,15,18,13.9,98,2.7,6.3,7,OK,78,98.09,0.1,6,14,13.56
9-18-2012 16:00,9-18-2012,16,18,13.9,99,2.2,7.6,8,OK,69,98.09,0,8,6,13.72
9-18-2012 17:00,9-18-2012,17,18,13.9,99,3.1,6.7,10,OK,60,98.12,0.03,7,6,13.72
9-18-2012 18:00,9-18-2012,18,18,13.3,99,2.2,6.3,13,OK,34,98.12,0,6,11,13.17
9-18-2012 19:00,9-18-2012,19,18,13.3,99,2.7,6.3,22,OK,13,98.27,0.15,6,12,13.17
9-18-2012 20:00,9-18-2012,20,18,11.1,99,2.7,7.2,23,OK,0,98.42,0.15,7,11,10.94
9-18-2012 21:00,9-18-2012,21,18,10,99,1.8,5.8,20,OK,0,98.53,0.11,6,8,9.83
9-18-2012 22:00,9-18-2012,22,18,8.9,99,1.8,5.4,13,OK,0,98.53,0,5,5,8.72
9-18-2012 23:00,9-18-2012,23,18,7.8,99,1.3,4,16,OK,0,98.53,0,4,359,7.61
9-19-2012 0:00,9-19-2012,0,19,7.8,99,0.9,3.6,25,OK,0,98.53,0,4,13,7.61
9-19-2012 1:00,9-19-2012,1,19,7.2,99,0.9,2.7,27,OK,0,98.53,0,3,20,7.06
9-19-2012 2:00,9-19-2012,2,19,7.2,99,1.3,3.1,25,OK,0,98.53,0,3,19,7.06
9-19-2012 3:00,9-19-2012,3,19,7.8,99,1.3,3.6,18,OK,0,98.53,0,4,4,7.61
9-19-2012 4:00,9-19-2012,4,19,6.1,99,1.3,4.9,18,OK,0,98.53,0,5,38,5.94
9-19-2012 5:00,9-19-2012,5,19,5.6,99,1.3,4.9,16,OK,0,98.53,0,5,1,5.39
9-19-2012 6:00,9-19-2012,6,19,5,98,1.3,4,17,OK,0,98.53,0,4,4,4.72
9-19-2012 7:00,9-19-2012,7,19,4.4,98,0.9,2.7,27,OK,0,98.53,0,3,17,4.17
9-19-2012 8:00,9-19-2012,8,19,4.4,98,1.3,3.6,25,OK,35,98.53,0,4,15,4.17
9-19-2012 9:00,9-19-2012,9,19,6.7,95,2.2,4.5,20,OK,236,98.53,0,4,10,5.94
9-19-2012 10:00,9-19-2012,10,19,8.3,77,1.8,6.3,21,OK,475,98.55,0.02,6,2,4.56
9-19-2012 11:00,9-19-2012,11,19,9.4,63,1.8,5.8,23,OK,690,98.55,0,6,2,2.78
9-19-2012 12:00,9-19-2012,12,19,10.6,48,1.8,4.5,32,OK,804,98.55,0,4,41,0
9-19-2012 13:00,9-19-2012,13,19,12.2,45,1.8,4,37,OK,958,98.55,0,4,1,0.61
9-19-2012 14:00,9-19-2012,14,19,12.2,47,1.8,4.5,24,OK,981,98.55,0,4,43,1.22
9-19-2012 15:00,9-19-2012,15,19,13.3,42,1.3,4,19,OK,916,98.55,0,4,27,0.67
9-19-2012 16:00,9-19-2012,16,19,13.9,38,1.8,3.6,26,OK,804,98.55,0,4,10,-0.22
9-19-2012 17:00,9-19-2012,17,19,12.8,42,1.8,4,23,OK,626,98.55,0,4,8,0.17
9-19-2012 18:00,9-19-2012,18,19,11.7,55,0.9,2.2,30,OK,355,98.55,0,2,14,2.94
9-19-2012 19:00,9-19-2012,19,19,8.9,60,0.9,2.2,59,OK,20,98.55,0,2,38,1.56
9-19-2012 20:00,9-19-2012,20,19,6.7,63,0.4,1.3,45,OK,3,98.55,0,1,55,0.11
9-19-2012 21:00,9-19-2012,21,19,6.7,64,0.4,0.9,16,OK,0,98.55,0,1,96,0.33
9-19-2012 22:00,9-19-2012,22,19,5,81,0,0.9,24,OK,0,98.55,0,1,14,2
9-19-2012 23:00,9-19-2012,23,19,5,79,1.3,1.8,10,OK,0,98.55,0,2,12,1.67
9-20-2012 0:00,9-20-2012,0,20,6.1,73,1.8,2.2,13,OK,0,98.55,0,2,11,1.61
9-20-2012 1:00,9-20-2012,1,20,6.1,73,1.8,2.7,7,OK,0,98.55,0,3,6,1.61
9-20-2012 2:00,9-20-2012,2,20,6.7,76,1.8,2.7,4,OK,0,98.55,0,3,6,2.72
9-20-2012 3:00,9-20-2012,3,20,6.1,84,1.8,2.7,3,OK,0,98.55,0,3,2,3.61
9-20-2012 4:00,9-20-2012,4,20,6.7,89,2.2,2.7,3,OK,0,98.55,0,3,2,5
9-20-2012 5:00,9-20-2012,5,20,7.2,91,2.7,4,3,OK,0,98.55,0,4,0,5.83
9-20-2012 6:00,9-20-2012,6,20,7.2,94,2.2,4.5,3,OK,0,98.55,0,4,2,6.33
9-20-2012 7:00,9-20-2012,7,20,7.2,94,2.2,4.5,4,OK,0,98.55,0,4,5,6.33
9-20-2012 8:00,9-20-2012,8,20,7.8,95,1.3,4.9,8,OK,25,98.55,0,5,5,7
9-20-2012 9:00,9-20-2012,9,20,11.7,82,1.8,4,9,OK,212,98.55,0,4,3,8.72
9-20-2012 10:00,9-20-2012,10,20,14.4,73,2.2,5.4,14,OK,423,98.55,0,5,13,9.67
9-20-2012 11:00,9-20-2012,11,20,15,64,2.2,5.8,15,OK,639,98.55,0,6,8,8.22
9-20-2012 12:00,9-20-2012,12,20,17.2,45,2.2,4.9,19,OK,780,98.55,0,5,16,5.17
9-20-2012 13:00,9-20-2012,13,20,18.9,46,1.8,4,5,OK,928,98.55,0,4,12,7
9-20-2012 14:00,9-20-2012,14,20,19.4,39,1.8,4.5,10,OK,951,98.55,0,4,7,5.11
9-20-2012 15:00,9-20-2012,15,20,20.6,37,1.3,5.4,12,OK,889,98.55,0,5,6,5.33
9-20-2012 16:00,9-20-2012,16,20,20.6,44,1.3,4.9,18,OK,783,98.55,0,5,6,7.89
9-20-2012 17:00,9-20-2012,17,20,20.6,40,0.9,3.6,12,OK,603,98.55,0,4,13,6.5
9-20-2012 18:00,9-20-2012,18,20,17.8,48,1.3,3.6,10,OK,332,98.55,0,4,14,6.61
9-20-2012 19:00,9-20-2012,19,20,14.4,62,0.9,2.2,9,OK,27,98.55,0,2,6,7.28
9-20-2012 20:00,9-20-2012,20,20,13.3,84,1.3,2.7,2,OK,3,98.55,0,3,0,10.67
9-20-2012 21:00,9-20-2012,21,20,12.8,86,1.3,2.7,3,OK,0,98.55,0,3,1,10.5
9-20-2012 22:00,9-20-2012,22,20,12.2,83,2.2,3.1,2,OK,0,98.55,0,3,2,9.44
9-20-2012 23:00,9-20-2012,23,20,12.8,82,2.2,4.5,4,OK,0,98.55,0,4,3,9.78
9-21-2012 0:00,9-21-2012,0,21,12.8,87,2.2,4.9,4,OK,0,98.55,0,5,9,10.67
9-21-2012 1:00,9-21-2012,1,21,12.2,90,2.7,5.4,3,OK,0,98.55,0,5,10,10.61
9-21-2012 2:00,9-21-2012,2,21,12.2,90,1.8,4.5,4,OK,0,98.55,0,4,8,10.61
9-21-2012 3:00,9-21-2012,3,21,11.7,94,1.8,4.5,2,OK,0,98.55,0,4,7,10.72
9-21-2012 4:00,9-21-2012,4,21,11.1,93,1.8,4.9,2,OK,0,98.55,0,5,2,10
9-21-2012 5:00,9-21-2012,5,21,11.7,87,2.2,5.4,6,OK,0,98.55,0,5,8,9.56
9-21-2012 6:00,9-21-2012,6,21,12.2,85,2.2,7.6,7,OK,0,98.55,0,8,11,9.78
9-21-2012 7:00,9-21-2012,7,21,11.7,88,2.2,7.2,6,OK,0,98.55,0,7,2,9.72
9-21-2012 8:00,9-21-2012,8,21,12.2,88,2.2,4.9,7,OK,22,98.55,0,5,12,10.28
9-21-2012 9:00,9-21-2012,9,21,15,71,2.7,5.8,11,OK,189,98.55,0,6,6,9.78
9-21-2012 10:00,9-21-2012,10,21,16.7,65,2.2,5.4,11,OK,374,98.55,0,5,3,10.06
9-21-2012 11:00,9-21-2012,11,21,17.2,63,2.2,5.8,15,OK,569,98.55,0,6,5,10.11
9-21-2012 12:00,9-21-2012,12,21,20,56,1.8,5.4,15,OK,731,98.55,0,5,12,10.94
9-21-2012 13:00,9-21-2012,13,21,20,49,2.2,4.9,12,OK,929,98.55,0,5,18,8.94
9-21-2012 14:00,9-21-2012,14,21,20,52,2.7,6.3,8,OK,844,98.55,0,6,7,9.83
9-21-2012 15:00,9-21-2012,15,21,19.4,52,1.8,5.4,17,OK,673,98.55,0,5,6,9.33
9-21-2012 16:00,9-21-2012,16,21,20.6,50,2.2,4.9,11,OK,570,98.55,0,5,54,9.78
9-21-2012 17:00,9-21-2012,17,21,20,56,1.8,4.5,13,OK,481,98.55,0,4,13,10.94
9-21-2012 18:00,9-21-2012,18,21,17.2,62,1.3,4.5,26,OK,257,98.55,0,4,11,9.89
9-21-2012 19:00,9-21-2012,19,21,15.6,72,0.9,2.2,26,OK,47,98.55,0,2,0,10.5
9-21-2012 20:00,9-21-2012,20,21,13.3,79,0.9,1.3,4,OK,2,98.55,0,1,17,9.78
9-21-2012 21:00,9-21-2012,21,21,13.9,73,1.3,2.2,3,OK,0,98.55,0,2,4,9.11
9-21-2012 22:00,9-21-2012,22,21,14.4,77,1.8,3.6,2,OK,0,98.55,0,4,6,10.44
9-21-2012 23:00,9-21-2012,23,21,13.3,85,2.2,4,2,OK,0,98.55,0,4,8,10.89
9-22-2012 0:00,9-22-2012,0,22,13.3,86,2.7,4.5,1,OK,0,98.55,0,4,9,11.06
9-22-2012 1:00,9-22-2012,1,22,13.9,86,3.1,7.2,2,OK,0,98.55,0,7,0,11.61
9-22-2012 2:00,9-22-2012,2,22,14.4,81,3.1,6.7,4,OK,0,98.55,0,7,6,11.22
9-22-2012 3:00,9-22-2012,3,22,15,76,2.7,6.7,4,OK,0,98.55,0,7,7,10.78
9-22-2012 4:00,9-22-2012,4,22,14.4,78,2.7,7.2,5,OK,0,98.55,0,7,8,10.67
9-22-2012 5:00,9-22-2012,5,22,14.4,73,2.7,7.2,17,OK,0,98.55,0,7,2,9.67
9-22-2012 6:00,9-22-2012,6,22,14.4,70,3.1,7.6,27,OK,0,98.55,0,8,27,9.06
9-22-2012 7:00,9-22-2012,7,22,15,71,3.6,8.5,48,OK,0,98.55,0,8,37,9.78
9-22-2012 8:00,9-22-2012,8,22,14.4,73,4,8.5,63,OK,9,98.55,0,8,54,9.67
9-22-2012 9:00,9-22-2012,9,22,14.4,76,3.6,8.5,65,OK,32,98.55,0,8,62,10.28
9-22-2012 10:00,9-22-2012,10,22,14.4,77,3.1,8,66,OK,75,98.55,0,8,59,10.44
9-22-2012 11:00,9-22-2012,11,22,15.6,76,3.1,6.7,69,OK,189,98.55,0,7,65,11.33
9-22-2012 12:00,9-22-2012,12,22,18.3,62,2.7,8.5,54,OK,502,98.55,0,8,65,10.94
9-22-2012 13:00,9-22-2012,13,22,17.2,67,2.7,8.5,73,OK,578,98.55,0,8,48,11.06
9-22-2012 14:00,9-22-2012,14,22,15.6,64,3.1,8,77,OK,457,98.55,0,8,69,8.78
9-22-2012 15:00,9-22-2012,15,22,17.2,57,3.6,9.4,77,OK,573,98.55,0,9,68,8.61
9-22-2012 16:00,9-22-2012,16,22,17.8,55,3.6,9.4,81,OK,545,98.55,0,9,76,8.61
9-22-2012 17:00,9-22-2012,17,22,15,73,2.2,7.2,86,OK,238,98.55,0,7,72,10.22
9-22-2012 18:00,9-22-2012,18,22,13.3,82,1.8,4.9,84,OK,90,98.55,0,5,64,10.33
9-22-2012 19:00,9-22-2012,19,22,12.8,86,1.8,4.9,87,OK,27,98.55,0,5,69,10.5
9-22-2012 20:00,9-22-2012,20,22,11.7,75,2.2,5.8,83,OK,1,98.55,0,6,81,7.39
9-22-2012 21:00,9-22-2012,21,22,10.6,71,1.8,5.4,83,OK,0,98.55,0,5,85,5.5
9-22-2012 22:00,9-22-2012,22,22,10,62,2.7,6.7,82,OK,0,98.55,0,7,84,3.06
9-22-2012 23:00,9-22-2012,23,22,7.2,85,2.2,6.7,83,OK,0,98.55,0,7,81,4.89
9-23-2012 0:00,9-23-2012,0,23,5.6,85,2.7,5.4,92,OK,0,98.55,0,5,54,3.22
9-23-2012 1:00,9-23-2012,1,23,3.9,83,1.8,6.7,84,OK,0,98.55,0,7,73,1.28
9-23-2012 2:00,9-23-2012,2,23,3.3,88,0.9,3.6,80,OK,0,98.55,0,4,46,1.56
9-23-2012 3:00,9-23-2012,3,23,3.3,89,1.3,2.7,73,OK,0,98.55,0,3,75,1.72
9-23-2012 4:00,9-23-2012,4,23,3.3,89,1.3,3.1,93,OK,0,98.55,0,3,76,1.72
9-23-2012 5:00,9-23-2012,5,23,1.7,94,1.8,3.6,86,OK,0,98.55,0,4,43,0.83
9-23-2012 6:00,9-23-2012,6,23,2.2,96,0.9,4.5,53,OK,0,98.55,0,4,72,1.67
9-23-2012 7:00,9-23-2012,7,23,2.2,95,1.3,4.5,38,OK,0,98.55,0,4,57,1.5
9-23-2012 8:00,9-23-2012,8,23,2.8,94,0.9,4,43,OK,31,98.55,0,4,12,1.89
9-23-2012 9:00,9-23-2012,9,23,3.9,91,1.3,2.7,32,OK,114,98.55,0,3,38,2.56
9-23-2012 10:00,9-23-2012,10,23,7.2,73,1.8,3.6,33,OK,397,98.55,0,4,24,2.72
9-23-2012 11:00,9-23-2012,11,23,9.4,56,1.8,4.5,46,OK,701,98.55,0,4,39,1.11
9-23-2012 12:00,9-23-2012,12,23,10.6,51,1.8,4.9,69,OK,801,98.55,0,5,76,0.83
9-23-2012 13:00,9-23-2012,13,23,11.7,54,1.8,4.9,72,OK,941,98.55,0,5,67,2.67
9-23-2012 14:00,9-23-2012,14,23,11.7,49,2.2,5.8,53,OK,902,98.55,0,6,44,1.33
9-23-2012 15:00,9-23-2012,15,23,10.6,55,1.8,5.4,41,OK,740,98.55,0,5,24,1.89
9-23-2012 16:00,9-23-2012,16,23,11.1,48,1.8,5.4,41,OK,450,98.55,0,5,31,0.5
9-23-2012 17:00,9-23-2012,17,23,9.4,53,1.8,4.9,39,OK,405,98.55,0,5,40,0.33
9-23-2012 18:00,9-23-2012,18,23,7.8,56,1.3,5.4,38,OK,197,98.55,0,5,31,-0.44
9-23-2012 19:00,9-23-2012,19,23,6.1,68,1.3,3.1,37,OK,44,98.55,0,3,32,0.67
9-23-2012 20:00,9-23-2012,20,23,5,76,1.3,3.1,43,OK,2,98.55,0,3,33,1.11
9-23-2012 21:00,9-23-2012,21,23,5,77,1.3,3.1,44,OK,0,98.55,0,3,35,1.33
9-23-2012 22:00,9-23-2012,22,23,5,77,1.3,3.1,43,OK,0,98.55,0,3,21,1.33
9-23-2012 23:00,9-23-2012,23,23,5,77,1.3,2.7,40,OK,0,98.55,0,3,32,1.33
9-24-2012 0:00,9-24-2012,0,24,4.4,79,1.3,3.1,38,OK,0,98.55,0,3,57,1.11
9-24-2012 1:00,9-24-2012,1,24,3.9,80,1.3,3.1,37,OK,0,98.55,0,3,65,0.78
9-24-2012 2:00,9-24-2012,2,24,3.3,82,1.3,2.7,40,OK,0,98.55,0,3,46,0.56
9-24-2012 3:00,9-24-2012,3,24,3.9,82,1.8,4,29,OK,0,98.55,0,4,9,1.11
9-24-2012 4:00,9-24-2012,4,24,3.9,80,1.8,4.5,28,OK,0,98.55,0,4,32,0.78
9-24-2012 5:00,9-24-2012,5,24,3.3,87,1.8,3.6,33,OK,0,98.55,0,4,22,1.39
9-24-2012 6:00,9-24-2012,6,24,2.2,92,1.3,3.1,35,OK,0,98.55,0,3,24,1.06
9-24-2012 7:00,9-24-2012,7,24,2.2,95,1.8,3.1,33,OK,0,98.55,0,3,36,1.5
9-24-2012 8:00,9-24-2012,8,24,2.8,95,1.3,3.1,40,OK,30,98.55,0,3,13,2.06
9-24-2012 9:00,9-24-2012,9,24,5,91,1.3,2.7,25,OK,191,98.55,0,3,64,3.67
9-24-2012 10:00,9-24-2012,10,24,7.2,67,2.2,4.5,36,OK,431,98.55,0,4,25,1.5
9-24-2012 11:00,9-24-2012,11,24,8.3,58,2.2,4.9,59,OK,539,98.55,0,5,53,0.56
9-24-2012 12:00,9-24-2012,12,24,8.9,59,2.2,6.7,39,OK,780,98.55,0,7,41,1.33
9-24-2012 13:00,9-24-2012,13,24,10.6,45,2.7,6.3,50,OK,915,98.55,0,6,48,-0.89
9-24-2012 14:00,9-24-2012,14,24,11.1,46,3.1,5.8,34,OK,950,98.55,0,6,60,-0.06
9-24-2012 15:00,9-24-2012,15,24,12.2,41,1.8,6.3,38,OK,887,98.55,0,6,29,-0.67
9-24-2012 16:00,9-24-2012,16,24,13.3,36,1.3,5.4,43,OK,773,98.55,0,5,34,-1.44
9-24-2012 17:00,9-24-2012,17,24,13.3,35,1.8,4.9,36,OK,599,98.55,0,5,26,-1.83
9-24-2012 18:00,9-24-2012,18,24,10.6,46,1.3,4.5,24,OK,301,98.55,0,4,30,-0.56
9-24-2012 19:00,9-24-2012,19,24,8.3,55,0.9,4,41,OK,18,98.55,0,4,30,-0.17
9-24-2012 20:00,9-24-2012,20,24,6.7,60,1.3,2.7,21,OK,2,98.55,0,3,24,-0.56
9-24-2012 21:00,9-24-2012,21,24,6.7,62,1.3,2.7,19,OK,0,98.55,0,3,14,-0.11
9-24-2012 22:00,9-24-2012,22,24,6.7,62,1.3,2.7,23,OK,0,98.55,0,3,19,-0.11
9-24-2012 23:00,9-24-2012,23,24,7.2,58,2.2,4.5,25,OK,0,98.55,0,4,28,-0.5
9-25-2012 0:00,9-25-2012,0,25,6.7,61,1.8,4.9,23,OK,0,98.55,0,5,23,-0.33
9-25-2012 1:00,9-25-2012,1,25,7.2,61,2.2,5.4,31,OK,0,98.55,0,5,20,0.22
9-25-2012 2:00,9-25-2012,2,25,7.2,60,2.7,5.8,42,OK,0,98.55,0,6,28,0
9-25-2012 3:00,9-25-2012,3,25,7.2,62,2.7,6.3,38,OK,0,98.55,0,6,30,0.44
9-25-2012 4:00,9-25-2012,4,25,7.2,65,2.2,7.6,30,OK,0,98.55,0,8,28,1.11
9-25-2012 5:00,9-25-2012,5,25,6.7,68,2.2,5.4,31,OK,0,98.55,0,5,34,1.17
9-25-2012 6:00,9-25-2012,6,25,6.7,67,2.2,4.9,36,OK,0,98.55,0,5,30,1
9-25-2012 7:00,9-25-2012,7,25,6.7,67,2.2,5.4,32,OK,0,98.55,0,5,25,1
9-25-2012 8:00,9-25-2012,8,25,7.2,65,1.8,5.4,29,OK,19,98.55,0,5,37,1.11
9-25-2012 9:00,9-25-2012,9,25,10.6,56,1.8,4.5,30,OK,171,98.55,0,4,34,2.17
9-25-2012 10:00,9-25-2012,10,25,13.3,50,1.3,4.9,20,OK,381,98.55,0,5,28,3.11
9-25-2012 11:00,9-25-2012,11,25,15.6,42,2.2,6.7,32,OK,615,98.55,0,7,37,2.67
9-25-2012 12:00,9-25-2012,12,25,16.1,45,1.8,7.2,31,OK,664,98.55,0,7,36,4.17
9-25-2012 13:00,9-25-2012,13,25,14.4,45,1.8,4,25,OK,322,98.55,0,4,28,2.67
9-25-2012 14:00,9-25-2012,14,25,15,31,1.8,5.4,32,OK,261,98.55,0,5,25,-2
9-25-2012 15:00,9-25-2012,15,25,17.2,35,2.2,5.8,34,OK,589,98.55,0,6,35,1.61
9-25-2012 16:00,9-25-2012,16,25,15.6,47,2.2,5.4,35,OK,425,98.55,0,5,33,4.28
9-25-2012 17:00,9-25-2012,17,25,10.6,80,2.7,6.3,21,OK,99,98.55,0,6,26,7.22
9-25-2012 18:00,9-25-2012,18,25,11.7,84,2.7,8.5,47,OK,97,98.55,0,8,33,9.06
9-25-2012 19:00,9-25-2012,19,25,11.1,89,2.2,4.9,27,OK,50,98.55,0,5,45,9.39
9-25-2012 20:00,9-25-2012,20,25,10.6,88,2.2,4,60,OK,1,98.55,0,4,21,8.67
9-25-2012 21:00,9-25-2012,21,25,12.2,78,2.7,7.2,66,OK,0,98.55,0,7,61,8.5
9-25-2012 22:00,9-25-2012,22,25,12.2,81,2.7,6.7,65,OK,0,98.55,0,7,63,9.06
9-25-2012 23:00,9-25-2012,23,25,13.3,81,2.7,6.7,19,OK,0,98.55,0,7,28,10.17
9-26-2012 0:00,9-26-2012,0,26,13.3,84,1.8,5.8,12,OK,0,98.55,0,6,23,10.67
9-26-2012 1:00,9-26-2012,1,26,13.3,90,2.2,4.9,11,OK,0,98.58,0.03,5,17,11.72
9-26-2012 2:00,9-26-2012,2,26,12.2,97,1.8,4.9,4,OK,0,99.16,0.58,5,8,11.78
9-26-2012 3:00,9-26-2012,3,26,13.3,98,2.7,6.7,7,OK,0,99.19,0.03,7,5,13
9-26-2012 4:00,9-26-2012,4,26,13.3,97,2.7,7.2,21,OK,0,99.19,0,7,13,12.89
9-26-2012 5:00,9-26-2012,5,26,13.9,96,3.1,8.5,10,OK,0,99.19,0,8,5,13.28
9-26-2012 6:00,9-26-2012,6,26,13.3,96,2.7,7.6,14,OK,0,99.26,0.07,8,31,12.72
9-26-2012 7:00,9-26-2012,7,26,12.8,97,3.1,9.8,7,OK,0,99.31,0.05,10,9,12.33
9-26-2012 8:00,9-26-2012,8,26,12.2,97,2.7,8.9,6,OK,7,99.39,0.08,9,1,11.78
9-26-2012 9:00,9-26-2012,9,26,13.9,94,2.7,7.6,5,OK,145,99.39,0,8,7,12.94
9-26-2012 10:00,9-26-2012,10,26,15.6,86,2.7,7.2,9,OK,335,99.39,0,7,9,13.22
9-26-2012 11:00,9-26-2012,11,26,13.9,88,2.7,8.5,11,OK,204,99.39,0,8,10,11.94
9-26-2012 12:00,9-26-2012,12,26,16.7,75,3.1,8,10,OK,414,99.39,0,8,24,12.22
9-26-2012 13:00,9-26-2012,13,26,15.6,80,3.1,9.4,28,OK,503,99.39,0,9,26,12.11
9-26-2012 14:00,9-26-2012,14,26,17.8,71,3.1,7.6,11,OK,547,99.39,0,8,3,12.44
9-26-2012 15:00,9-26-2012,15,26,19.4,60,3.6,7.6,11,OK,554,99.39,0,8,5,11.44
9-26-2012 16:00,9-26-2012,16,26,20,60,3.1,8,60,OK,625,99.39,0,8,47,12
9-26-2012 17:00,9-26-2012,17,26,19.4,59,2.7,8.9,64,OK,489,99.39,0,9,53,11.22
9-26-2012 18:00,9-26-2012,18,26,17.2,71,2.2,6.3,32,OK,168,99.39,0,6,25,11.89
9-26-2012 19:00,9-26-2012,19,26,15.6,82,1.3,4.9,28,OK,26,99.39,0,5,24,12.5
9-26-2012 20:00,9-26-2012,20,26,14.4,92,0.9,2.7,12,OK,0,99.42,0.03,3,10,13.17
9-26-2012 21:00,9-26-2012,21,26,12.2,94,1.8,8.5,0,OK,0,99.67,0.25,8,10,11.28
9-26-2012 22:00,9-26-2012,22,26,12.8,93,2.2,5.4,4,OK,0,99.7,0.03,5,359,11.67
9-26-2012 23:00,9-26-2012,23,26,13.3,95,1.8,6.7,9,OK,0,99.77,0.07,7,1,12.56
9-27-2012 0:00,9-27-2012,0,27,14.4,93,2.2,5.8,0,OK,0,99.77,0,6,358,13.33
9-27-2012 1:00,9-27-2012,1,27,15,89,2.7,6.3,0,OK,0,99.77,0,6,0,13.22
9-27-2012 2:00,9-27-2012,2,27,15,87,2.7,7.2,1,OK,0,99.77,0,7,0,12.83
9-27-2012 3:00,9-27-2012,3,27,12.8,97,2.7,9.4,7,OK,0,100.1,0.33,9,0,12.33
9-27-2012 4:00,9-27-2012,4,27,12.2,98,2.7,4.9,5,OK,0,100.1,0,5,354,11.89
9-27-2012 5:00,9-27-2012,5,27,12.8,98,2.2,6.3,9,OK,0,100.1,0,6,4,12.44
9-27-2012 6:00,9-27-2012,6,27,12.2,98,1.8,5.4,8,OK,0,100.1,0,5,2,11.89
9-27-2012 7:00,9-27-2012,7,27,12.8,98,1.8,4.9,6,OK,0,100.1,0,5,1,12.44
9-27-2012 8:00,9-27-2012,8,27,12.8,99,1.8,4.5,4,OK,11,100.1,0,4,5,12.61
9-27-2012 9:00,9-27-2012,9,27,13.9,98,1.3,4.5,7,OK,108,100.1,0,4,9,13.56
9-27-2012 10:00,9-27-2012,10,27,16.7,84,1.3,4.5,9,OK,268,100.1,0,4,6,13.94
9-27-2012 11:00,9-27-2012,11,27,17.8,80,1.8,4.5,16,OK,489,100.1,0,4,10,14.28
9-27-2012 12:00,9-27-2012,12,27,19.4,71,1.3,3.6,27,OK,542,100.1,0,4,10,14.06
9-27-2012 13:00,9-27-2012,13,27,21.1,64,1.8,4.9,15,OK,741,100.1,0,5,7,14.06
9-27-2012 14:00,9-27-2012,14,27,20,63,1.8,5.8,19,OK,477,100.1,0,6,14,12.72
9-27-2012 15:00,9-27-2012,15,27,18.9,69,2.2,5.4,19,OK,249,100.1,0,5,10,13.06
9-27-2012 16:00,9-27-2012,16,27,16.7,91,0.4,3.1,8,OK,120,100.13,0.03,3,11,15.17
9-27-2012 17:00,9-27-2012,17,27,17.2,75,1.8,4.5,9,OK,142,100.13,0,4,6,12.72
9-27-2012 18:00,9-27-2012,18,27,17.2,76,2.2,4.5,14,OK,117,100.13,0,4,4,12.94
9-27-2012 19:00,9-27-2012,19,27,15.6,82,1.3,4,7,OK,34,100.13,0,4,11,12.5
9-27-2012 20:00,9-27-2012,20,27,15.6,84,2.2,5.4,7,OK,0,100.13,0,5,7,12.83
9-27-2012 21:00,9-27-2012,21,27,14.4,91,1.8,5.4,9,OK,0,100.13,0,5,4,13
9-27-2012 22:00,9-27-2012,22,27,14.4,91,1.8,5.4,5,OK,0,100.15,0.02,5,10,13
