DATETIME,TEMP,RELH,WIND,GUST,DIR,QFLG ,SOLAR,PRECIPcum,PRECIP,PEAK m/s,PDIR,VOLT volt,DWP
9-21-2010 7:00,11.7,85,0.9,2.7,212,OK,0,74.09,0,3,226,12.6,9.22
9-21-2010 8:00,13.3,75,1.8,3.6,184,OK,8,74.09,0,4,215,12.6,9
9-21-2010 9:00,16.1,67,2.2,4,190,OK,96,74.09,0,4,200,13.5,10
9-21-2010 10:00,18.3,63,1.8,4,196,OK,200,74.09,0,4,208,14,11.17
9-21-2010 11:00,20.6,55,1.8,4.9,208,OK,327,74.09,0,5,209,14.1,11.17
9-21-2010 12:00,23.3,48,1.8,4,263,OK,369,74.09,0,4,180,14,11.67
9-21-2010 13:00,23.3,51,2.2,6.3,237,OK,431,74.09,0,6,281,14,12.61
9-21-2010 14:00,24.4,51,1.8,5.4,208,OK,434,74.09,0,5,225,13.9,13.61
9-21-2010 15:00,24.4,54,1.8,4.5,219,OK,294,74.09,0,4,172,13.8,14.5
9-21-2010 16:00,25,49,1.8,4.5,198,OK,352,74.09,0,4,191,13.8,13.56
9-21-2010 17:00,25,52,1.3,4,194,OK,311,74.09,0,4,264,13.7,14.44
9-21-2010 18:00,22.8,59,1.3,4,241,OK,169,74.09,0,4,294,13.4,14.33
9-21-2010 19:00,20,72,0.9,3.1,218,OK,16,74.09,0,3,210,13.1,14.78
9-21-2010 20:00,18.9,77,1.3,2.7,192,OK,1,74.09,0,3,203,12.9,14.78
9-21-2010 21:00,17.8,80,0.9,2.2,208,OK,0,74.09,0,2,216,12.8,14.28
9-21-2010 22:00,18.3,72,2.2,4.5,196,OK,0,74.09,0,4,185,12.7,13.17
9-21-2010 23:00,17.8,76,2.7,5.4,213,OK,0,74.09,0,5,203,12.7,13.5
9-22-2010 0:00,16.7,85,2.2,6.3,227,OK,0,74.09,0,6,247,12.7,14.11
9-22-2010 1:00,15.6,92,1.8,5.8,215,OK,0,74.09,0,6,220,12.7,14.28
9-22-2010 2:00,16.1,92,1.8,4.5,241,OK,0,74.09,0,4,223,12.7,14.83
9-22-2010 3:00,17.2,89,2.2,4.9,262,OK,0,74.09,0,5,247,12.7,15.39
9-22-2010 4:00,17.8,88,2.2,4.9,285,OK,0,74.09,0,5,258,12.6,15.78
9-22-2010 5:00,17.8,86,2.2,5.8,273,OK,0,74.09,0,6,268,12.6,15.39
9-22-2010 6:00,17.8,86,2.2,5.4,276,OK,0,74.09,0,5,254,12.6,15.39
9-22-2010 7:00,17.8,85,2.2,4.9,273,OK,0,74.09,0,5,273,12.6,15.22
9-22-2010 8:00,18.9,78,2.7,6.7,285,OK,11,74.09,0,7,248,12.6,14.94
9-22-2010 9:00,21.1,74,2.7,7.2,290,OK,85,74.09,0,7,284,13.2,16.28
9-22-2010 10:00,22.2,68,2.7,6.7,285,OK,177,74.09,0,7,292,13.8,16
9-22-2010 11:00,23.3,65,3.1,6.7,297,OK,303,74.09,0,7,255,13.9,16.39
9-22-2010 12:00,24.4,65,2.7,6.7,296,OK,344,74.09,0,7,238,13.9,17.44
9-22-2010 13:00,26.1,55,2.2,8.5,297,OK,405,74.09,0,8,236,13.9,16.33
9-22-2010 14:00,25.6,52,3.1,6.7,294,OK,378,74.09,0,7,298,13.8,14.94
9-22-2010 15:00,26.7,51,3.1,7.2,292,OK,369,74.09,0,7,273,13.8,15.67
9-22-2010 16:00,26.1,51,2.7,7.2,295,OK,319,74.09,0,7,270,13.7,15.17
9-22-2010 17:00,25,57,2.7,6.3,293,OK,285,74.09,0,6,288,13.5,15.89
9-22-2010 18:00,23.3,59,1.8,7.2,315,OK,146,74.09,0,7,261,13.3,14.83
9-22-2010 19:00,21.1,66,1.3,4.5,303,OK,20,74.09,0,4,271,13.1,14.5
9-22-2010 20:00,20.6,74,1.8,3.6,264,OK,1,74.09,0,4,260,12.8,15.78
9-22-2010 21:00,20,76,2.2,4.5,271,OK,0,74.09,0,4,265,12.8,15.61
9-22-2010 22:00,17.2,100,1.8,4.5,299,OK,0,74.14,0.05,4,263,12.7,17.22
9-22-2010 23:00,18.3,93,1.8,3.6,292,OK,0,74.14,0,4,295,12.7,17.17
9-23-2010 0:00,17.2,97,1.3,3.6,349,OK,0,74.14,0,4,275,12.7,16.72
9-23-2010 1:00,17.2,90,0.9,1.8,322,OK,0,74.14,0,2,326,12.7,15.56
9-23-2010 2:00,16.1,100,0.9,1.8,212,OK,0,74.14,0,2,199,12.7,16.11
9-23-2010 3:00,16.7,98,1.3,2.2,203,OK,0,74.14,0,2,188,12.6,16.33
9-23-2010 4:00,17.2,93,1.8,4,247,OK,0,74.14,0,4,201,12.6,16.06
9-23-2010 5:00,17.8,89,2.2,4.5,285,OK,0,74.14,0,4,262,12.6,15.94
9-23-2010 6:00,17.2,97,2.2,5.8,274,OK,0,74.14,0,6,245,12.6,16.72
9-23-2010 7:00,17.2,99,2.2,4.9,270,OK,0,74.14,0,5,264,12.6,17.06
9-23-2010 8:00,17.2,100,1.8,5.4,271,OK,8,74.14,0,5,257,12.7,17.22
9-23-2010 9:00,20,89,2.2,4.9,256,OK,85,74.14,0,5,251,13.3,18.11
9-23-2010 10:00,22.2,77,1.8,5.4,273,OK,180,74.14,0,5,274,13.8,18
9-23-2010 11:00,23.3,70,2.7,5.8,276,OK,305,74.14,0,6,237,13.9,17.56
9-23-2010 12:00,24.4,59,3.1,7.2,288,OK,351,74.14,0,7,272,13.9,15.89
9-23-2010 13:00,25,56,3.1,7.2,287,OK,427,74.14,0,7,272,13.8,15.61
9-23-2010 14:00,25,54,2.7,6.3,297,OK,253,74.14,0,6,239,13.9,15.06
9-23-2010 15:00,26.7,48,2.2,6.7,294,OK,393,74.14,0,7,249,13.8,14.72
9-23-2010 16:00,26.1,49,2.7,5.8,316,OK,299,74.14,0,6,261,13.7,14.56
9-23-2010 17:00,25.6,47,2.2,5.8,311,OK,299,74.14,0,6,268,13.6,13.39
9-23-2010 18:00,23.3,52,1.8,4.5,277,OK,165,74.14,0,4,296,13.3,12.89
9-23-2010 19:00,21.7,64,1.3,4,287,OK,16,74.14,0,4,261,13.1,14.56
9-23-2010 20:00,20.6,67,1.3,2.7,286,OK,1,74.14,0,3,265,12.9,14.22
9-23-2010 21:00,19.4,71,0.9,2.7,210,OK,0,74.14,0,3,255,12.8,14.06
9-23-2010 22:00,18.9,75,1.3,2.2,199,OK,0,74.14,0,2,175,12.7,14.33
9-23-2010 23:00,18.9,74,1.3,2.7,200,OK,0,74.14,0,3,222,12.7,14.17
9-24-2010 0:00,19.4,71,1.8,3.1,189,OK,0,74.14,0,3,208,12.7,14.06
9-24-2010 1:00,19.4,66,1.8,3.1,195,OK,0,74.14,0,3,187,12.7,12.94
9-24-2010 2:00,19.4,65,1.8,3.6,189,OK,0,74.14,0,4,196,12.7,12.67
9-24-2010 3:00,18.9,73,1.8,3.6,197,OK,0,74.14,0,4,201,12.7,13.94
9-24-2010 4:00,19.4,70,2.2,5.8,252,OK,0,74.14,0,6,267,12.6,13.83
9-24-2010 5:00,19.4,70,2.7,5.4,263,OK,0,74.14,0,5,249,12.6,13.83
9-24-2010 6:00,18.9,74,2.2,5.8,264,OK,0,74.14,0,6,272,12.6,14.17
9-24-2010 7:00,18.9,77,2.2,6.3,259,OK,0,74.14,0,6,261,12.6,14.78
9-24-2010 8:00,18.9,76,2.2,5.4,270,OK,13,74.14,0,5,252,12.7,14.56
9-24-2010 9:00,20.6,76,2.7,7.2,285,OK,78,74.14,0,7,284,13.1,16.17
9-24-2010 10:00,22.8,61,2.7,6.7,283,OK,174,74.14,0,7,260,13.8,14.83
9-24-2010 11:00,22.2,63,3.6,8,288,OK,233,74.14,0,8,257,13.8,14.83
9-24-2010 12:00,24.4,58,3.1,6.3,281,OK,325,74.14,0,6,286,13.9,15.61
9-24-2010 13:00,25,53,3.1,7.6,273,OK,421,74.14,0,8,277,13.8,14.72
9-24-2010 14:00,24.4,53,3.1,6.7,263,OK,376,74.14,0,7,251,13.8,14.22
9-24-2010 15:00,26.7,39,3.1,8.5,230,OK,391,74.14,0,8,151,13.8,11.56
9-24-2010 16:00,26.7,38,2.7,7.6,244,OK,374,74.14,0,8,258,13.7,11.17
9-24-2010 17:00,25.6,39,3.1,7.6,258,OK,315,74.14,0,8,244,13.6,10.56
9-24-2010 18:00,23.3,47,2.2,6.3,241,OK,175,74.14,0,6,250,13.3,11.39
9-24-2010 19:00,21.7,49,2.7,5.4,291,OK,14,74.14,0,5,297,13,10.5
9-24-2010 20:00,20.6,54,2.7,5.4,278,OK,1,74.14,0,5,242,12.9,10.94
9-24-2010 21:00,20,55,2.7,5.4,268,OK,0,74.14,0,5,265,12.8,10.67
9-24-2010 22:00,19.4,56,2.2,6.3,247,OK,0,74.14,0,6,225,12.7,10.44
9-24-2010 23:00,20,57,3.6,7.2,260,OK,0,74.14,0,7,262,12.7,11.22
9-25-2010 0:00,19.4,61,3.1,8,282,OK,0,74.14,0,8,230,12.7,11.72
9-25-2010 1:00,19.4,64,3.6,9.4,271,OK,0,74.14,0,9,282,12.7,12.44
9-25-2010 2:00,18.9,70,2.7,7.6,283,OK,0,74.14,0,8,243,12.7,13.28
9-25-2010 3:00,18.3,76,3.1,7.2,289,OK,0,74.14,0,7,275,12.7,14
9-25-2010 4:00,16.7,95,2.7,6.7,308,OK,0,74.14,0,7,308,12.6,15.83
9-25-2010 5:00,16.1,100,1.8,6.7,292,OK,0,74.14,0,7,274,12.6,16.11
9-25-2010 6:00,15.6,100,2.2,5.4,316,OK,0,74.14,0,5,296,12.6,15.56
9-25-2010 7:00,15.6,100,3.1,7.2,301,OK,0,74.14,0,7,251,12.6,15.56
9-25-2010 8:00,14.4,100,2.2,5.8,296,OK,3,74.14,0,6,260,12.6,14.44
9-25-2010 9:00,15,100,2.7,5.8,309,OK,28,74.14,0,6,318,12.7,15
9-25-2010 10:00,15.6,92,3.1,7.2,294,OK,76,74.14,0,7,290,13,14.28
9-25-2010 11:00,16.7,83,3.6,8,294,OK,223,74.14,0,8,307,13.8,13.78
9-25-2010 12:00,19.4,65,2.7,7.6,302,OK,353,74.14,0,8,295,14,12.67
9-25-2010 13:00,20,52,3.1,7.2,296,OK,443,74.14,0,7,265,14,9.83
9-25-2010 14:00,20.6,45,3.6,8.5,288,OK,455,74.14,0,8,288,13.9,8.22
9-25-2010 15:00,21.7,44,2.7,6.3,300,OK,429,74.14,0,6,283,13.9,8.89
9-25-2010 16:00,20.6,40,3.1,7.2,294,OK,396,74.14,0,7,262,13.8,6.5
9-25-2010 17:00,20,39,2.7,6.3,307,OK,330,74.14,0,6,308,13.7,5.61
9-25-2010 18:00,17.8,45,1.8,6.7,311,OK,184,74.14,0,7,252,13.4,5.67
9-25-2010 19:00,15.6,56,1.3,5.4,319,OK,12,74.14,0,5,331,13.1,6.83
9-25-2010 20:00,13.3,69,1.8,3.1,316,OK,1,74.14,0,3,304,12.9,7.78
9-25-2010 21:00,12.8,71,0.9,3.6,324,OK,0,74.14,0,4,326,12.8,7.67
9-25-2010 22:00,12.2,73,1.3,3.6,327,OK,0,74.14,0,4,299,12.7,7.5
9-25-2010 23:00,12.2,75,1.3,3.1,328,OK,0,74.14,0,3,10,12.7,7.94
9-26-2010 0:00,11.1,84,1.3,2.7,327,OK,0,74.14,0,3,310,12.7,8.5
9-26-2010 1:00,10.6,89,0.4,2.2,8,OK,0,74.14,0,2,42,12.7,8.83
9-26-2010 2:00,10.6,90,0.9,2.2,350,OK,0,74.14,0,2,318,12.7,9
9-26-2010 3:00,9.4,95,0.9,2.2,335,OK,0,74.14,0,2,329,12.6,8.67
9-26-2010 4:00,9.4,96,0.4,0.9,88,OK,0,74.14,0,1,26,12.6,8.83
9-26-2010 5:00,9.4,96,0,0.9,139,OK,0,74.14,0,1,142,12.6,8.83
9-26-2010 6:00,9.4,97,0.9,1.3,167,OK,0,74.14,0,1,114,12.6,9
9-26-2010 7:00,8.9,99,1.3,1.8,175,OK,0,74.14,0,2,176,12.6,8.72
9-26-2010 8:00,9.4,100,0.9,2.7,188,OK,7,74.14,0,3,183,12.6,9.44
9-26-2010 9:00,10.6,95,1.8,2.2,170,OK,47,74.14,0,2,176,12.7,9.78
9-26-2010 10:00,11.7,91,1.3,2.2,153,OK,71,74.14,0,2,159,13,10.22
9-26-2010 11:00,15,73,1.8,2.2,153,OK,159,74.14,0,2,164,13.7,10.22
9-26-2010 12:00,15.6,70,1.8,3.1,164,OK,200,74.14,0,3,152,13.7,10.11
9-26-2010 13:00,16.1,66,1.3,2.7,163,OK,193,74.14,0,3,153,13.8,9.78
9-26-2010 14:00,16.1,66,0.9,2.7,151,OK,148,74.14,0,3,168,13.7,9.78
9-26-2010 15:00,15,73,0.9,2.2,159,OK,97,74.14,0,2,210,13.6,10.22
9-26-2010 16:00,13.3,97,1.3,1.8,156,OK,64,74.14,0,2,176,13.5,12.89
9-26-2010 17:00,11.7,100,0.9,2.2,128,OK,38,74.22,0.08,2,94,13.3,11.67
9-26-2010 18:00,11.1,100,1.3,2.2,143,OK,17,74.27,0.05,2,155,13.1,11.11
9-26-2010 19:00,10.6,100,1.3,2.2,140,OK,6,74.35,0.08,2,125,13,10.56
9-26-2010 20:00,10.6,100,0.9,2.2,87,OK,0,74.35,0,2,96,12.9,10.56
9-26-2010 21:00,10.6,100,1.3,4,114,OK,0,74.45,0.1,4,94,12.8,10.56
9-26-2010 22:00,10,100,1.8,4,141,OK,0,74.52,0.07,4,127,12.7,10
9-26-2010 23:00,10,100,2.2,3.6,144,OK,0,74.57,0.05,4,155,12.7,10
9-27-2010 0:00,10,100,2.7,4,137,OK,0,74.57,0,4,61,12.7,10
9-27-2010 1:00,10.6,100,2.7,4.9,143,OK,0,74.57,0,5,161,12.7,10.56
9-27-2010 2:00,10.6,100,2.7,5.4,148,OK,0,74.63,0.06,5,118,12.6,10.56
9-27-2010 3:00,10,100,1.8,4,147,OK,0,74.63,0,4,165,12.6,10
9-27-2010 4:00,10.6,100,2.2,3.1,143,OK,0,74.7,0.07,3,155,12.6,10.56
9-27-2010 5:00,10.6,100,1.3,3.1,113,OK,0,74.83,0.13,3,148,12.6,10.56
9-27-2010 6:00,11.7,100,2.7,6.3,146,OK,0,74.93,0.1,6,147,12.6,11.67
9-27-2010 7:00,11.7,100,1.8,4.5,141,OK,0,74.98,0.05,4,141,12.6,11.67
9-27-2010 8:00,11.7,100,1.3,3.1,129,OK,2,75.03,0.05,3,111,12.6,11.67
9-27-2010 9:00,11.7,100,0.9,3.1,122,OK,12,75.11,0.08,3,119,12.6,11.67
9-27-2010 10:00,12.2,100,1.3,4,146,OK,18,75.11,0,4,115,12.6,12.22
9-27-2010 11:00,13.3,100,1.8,4,166,OK,37,75.11,0,4,171,12.7,13.33
9-27-2010 12:00,13.3,100,1.8,4,170,OK,41,75.16,0.05,4,151,12.8,13.33
9-27-2010 13:00,13.9,100,1.8,3.1,171,OK,36,75.34,0.18,3,202,12.8,13.89
9-27-2010 14:00,15,100,1.8,3.1,179,OK,47,75.34,0,3,167,12.9,15
9-27-2010 15:00,16.1,100,2.2,4,186,OK,124,75.34,0,4,165,13.5,16.11
9-27-2010 16:00,17.8,86,2.7,5.8,182,OK,185,75.34,0,6,179,13.7,15.39
9-27-2010 17:00,17.2,89,2.7,5.8,188,OK,128,75.34,0,6,217,13.5,15.39
9-27-2010 18:00,16.7,93,2.2,5.4,183,OK,49,75.34,0,5,198,13.3,15.5
9-27-2010 19:00,15,100,2.2,4,176,OK,19,75.34,0,4,179,13.1,15
9-27-2010 20:00,15,100,1.8,4.9,181,OK,0,75.34,0,5,212,13,15
9-27-2010 21:00,15,100,1.8,4.9,176,OK,0,75.34,0,5,186,12.9,15
9-27-2010 22:00,15,100,2.2,3.1,173,OK,0,75.34,0,3,204,12.8,15
9-27-2010 23:00,15,100,1.8,3.6,166,OK,0,75.34,0,4,185,12.7,15
9-28-2010 0:00,14.4,100,1.8,3.1,158,OK,0,75.44,0.1,3,167,12.7,14.44
9-28-2010 1:00,14.4,100,2.2,3.6,152,OK,0,75.46,0.02,4,171,12.7,14.44
9-28-2010 2:00,14.4,100,2.7,4,159,OK,0,75.54,0.08,4,173,12.7,14.44
9-28-2010 3:00,14.4,100,2.7,4.9,171,OK,0,75.54,0,5,175,12.7,14.44
9-28-2010 4:00,11.1,100,1.8,8,213,OK,0,76.43,0.89,8,251,12.6,11.11
9-28-2010 5:00,10.6,100,1.3,3.6,275,OK,0,76.58,0.15,4,261,12.6,10.56
9-28-2010 6:00,10.6,100,0.9,2.7,173,OK,0,76.76,0.18,3,293,12.6,10.56
9-28-2010 7:00,10.6,100,1.8,3.6,191,OK,0,76.76,0,4,189,12.6,10.56
9-28-2010 8:00,11.1,100,2.2,4.5,227,OK,10,76.76,0,4,233,12.6,11.11
9-28-2010 9:00,12.2,100,2.2,4.9,242,OK,49,76.76,0,5,252,12.8,12.22
9-28-2010 10:00,10.6,100,2.2,6.7,298,OK,36,76.81,0.05,7,284,12.8,10.56
9-28-2010 11:00,11.1,100,2.2,6.3,247,OK,45,76.81,0,6,258,12.9,11.11
9-28-2010 12:00,11.7,100,3.1,6.7,279,OK,84,76.81,0,7,243,13.2,11.67
9-28-2010 13:00,13.3,91,2.7,7.2,275,OK,230,76.81,0,7,271,13.8,11.89
9-28-2010 14:00,12.2,97,2.2,8,286,OK,191,76.81,0,8,271,13.7,11.78
9-28-2010 15:00,11.1,100,1.8,4.9,287,OK,72,76.81,0,5,284,13.4,11.11
9-28-2010 16:00,10.6,99,2.2,4.9,266,OK,54,76.81,0,5,216,13.4,10.39
9-28-2010 17:00,10.6,100,1.8,5.4,270,OK,42,76.81,0,5,198,13.3,10.56
9-28-2010 18:00,8.9,100,2.7,6.3,294,OK,25,76.81,0,6,254,13.2,8.89
9-28-2010 19:00,8.3,100,1.3,4.5,277,OK,7,76.81,0,4,279,13,8.33
9-28-2010 20:00,8.3,100,1.3,4.5,280,OK,0,76.81,0,4,250,12.9,8.33
9-28-2010 21:00,8.3,100,1.8,4.5,303,OK,0,76.81,0,4,288,12.8,8.33
9-28-2010 22:00,7.8,100,1.3,4,270,OK,0,76.81,0,4,279,12.8,7.78
9-28-2010 23:00,7.8,100,1.8,4,279,OK,0,76.81,0,4,329,12.7,7.78
9-29-2010 0:00,7.8,100,1.3,4.5,309,OK,0,76.81,0,4,274,12.7,7.78
9-29-2010 1:00,7.8,100,0.9,3.1,291,OK,0,76.81,0,3,288,12.7,7.78
9-29-2010 2:00,7.2,100,0.4,1.8,319,OK,0,76.81,0,2,306,12.7,7.22
9-29-2010 3:00,7.2,100,0.9,2.2,319,OK,0,76.81,0,2,287,12.6,7.22
9-29-2010 4:00,7.2,100,0.9,2.2,319,OK,0,76.81,0,2,353,12.6,7.22
9-29-2010 5:00,6.7,100,1.3,1.8,310,OK,0,76.81,0,2,299,12.6,6.67
9-29-2010 6:00,6.7,100,0.4,1.8,300,OK,0,76.84,0.03,2,302,12.6,6.67
9-29-2010 7:00,6.7,100,0.4,1.8,187,OK,0,76.84,0,2,184,12.6,6.67
9-29-2010 8:00,7.8,100,1.3,1.8,184,OK,14,76.84,0,2,186,12.6,7.78
9-29-2010 9:00,11.1,84,0.9,2.7,214,OK,73,76.84,0,3,175,13,8.5
9-29-2010 10:00,12.2,71,1.3,2.7,178,OK,121,76.84,0,3,266,13.7,7.11
9-29-2010 11:00,13.9,77,1.3,2.7,169,OK,148,76.84,0,3,207,13.8,9.94
9-29-2010 12:00,15,79,0.9,1.8,135,OK,135,76.84,0,2,161,13.7,11.39
9-29-2010 13:00,15.6,73,0.9,1.8,153,OK,126,76.84,0,2,158,13.7,10.72
9-29-2010 14:00,14.4,73,1.8,2.7,156,OK,108,76.84,0,3,139,13.6,9.67
9-29-2010 15:00,13.3,77,2.2,3.1,161,OK,102,76.84,0,3,148,13.6,9.39
9-29-2010 16:00,11.7,92,2.2,4,163,OK,73,76.84,0,4,161,13.5,10.39
9-29-2010 17:00,11.7,97,1.8,3.1,164,OK,36,76.84,0,3,125,13.3,11.22
9-29-2010 18:00,11.7,100,2.2,3.1,158,OK,21,76.84,0,3,153,13.2,11.67
9-29-2010 19:00,11.7,100,2.2,3.1,162,OK,4,76.84,0,3,176,13,11.67
9-29-2010 20:00,12.2,100,2.2,4,164,OK,0,76.84,0,4,153,12.9,12.22
9-29-2010 21:00,13.3,100,4,7.2,167,OK,0,76.84,0,7,153,12.8,13.33
9-29-2010 22:00,13.3,100,3.6,6.3,172,OK,0,76.84,0,6,157,12.8,13.33
9-29-2010 23:00,13.3,100,2.7,5.8,166,OK,0,76.84,0,6,191,12.8,13.33
9-30-2010 0:00,10.6,100,1.3,3.6,102,OK,0,76.84,0,4,159,12.7,10.56
9-30-2010 1:00,10,100,1.3,2.7,130,OK,0,76.89,0.05,3,39,12.7,10
9-30-2010 2:00,10,100,1.3,2.7,95,OK,0,77.01,0.12,3,106,12.7,10
9-30-2010 3:00,10.6,100,1.3,2.7,100,OK,0,77.19,0.18,3,92,12.7,10.56
9-30-2010 4:00,11.1,100,1.3,2.7,97,OK,0,77.32,0.13,3,139,12.7,11.11
9-30-2010 5:00,11.1,100,1.3,3.1,123,OK,0,77.65,0.33,3,124,12.6,11.11
9-30-2010 6:00,11.1,100,1.3,4,42,OK,0,78.16,0.51,4,41,12.6,11.11
9-30-2010 7:00,11.7,100,1.3,4.5,75,OK,0,78.74,0.58,4,82,12.6,11.67
9-30-2010 8:00,12.2,100,2.2,4.5,65,OK,0,79.4,0.66,4,28,12.6,12.22
9-30-2010 9:00,12.8,100,1.8,4.9,39,OK,6,79.68,0.28,5,18,12.6,12.78
9-30-2010 10:00,12.8,100,1.8,4.5,23,OK,6,80.57,0.89,4,58,12.6,12.78
9-30-2010 11:00,12.2,100,1.8,4,316,OK,13,81.89,1.32,4,45,12.6,12.22
9-30-2010 12:00,12.2,100,1.8,3.6,326,OK,42,82.52,0.63,4,324,12.8,12.22
9-30-2010 13:00,13.3,100,1.8,4.5,332,OK,75,82.58,0.06,4,16,13.1,13.33
9-30-2010 14:00,13.9,100,1.8,4.5,342,OK,83,82.58,0,4,282,13.3,13.89
9-30-2010 15:00,13.9,100,1.8,4.9,324,OK,45,82.68,0.1,5,311,13.2,13.89
9-30-2010 16:00,12.8,100,1.8,5.4,334,OK,37,82.75,0.07,5,328,13.1,12.78
9-30-2010 17:00,12.2,100,1.8,5.4,333,OK,29,82.85,0.1,5,313,13.1,12.22
9-30-2010 18:00,12.2,100,1.8,4,328,OK,12,82.88,0.03,4,277,13,12.22
9-30-2010 19:00,12.2,100,2.2,4.9,344,OK,5,82.93,0.05,5,344,12.8,12.22
9-30-2010 20:00,10.6,100,2.2,5.4,349,OK,0,82.98,0.05,5,55,12.8,10.56
9-30-2010 21:00,9.4,100,3.1,7.6,342,OK,0,82.98,0,8,322,12.7,9.44
9-30-2010 22:00,9.4,100,2.2,6.7,348,OK,0,82.98,0,7,20,12.7,9.44
9-30-2010 23:00,9.4,100,2.2,6.3,6,OK,0,82.98,0,6,328,12.6,9.44
10-1-2010 0:00,9.4,100,1.8,6.3,350,OK,0,83.01,0.03,6,359,12.6,9.44
10-1-2010 1:00,8.9,100,2.2,5.8,348,OK,0,83.01,0,6,336,12.6,8.89
10-1-2010 2:00,9.4,100,1.8,4.9,344,OK,0,83.01,0,5,336,12.6,9.44
10-1-2010 3:00,9.4,100,1.8,5.4,338,OK,0,83.01,0,5,350,12.6,9.44
10-1-2010 4:00,10,100,2.7,5.8,340,OK,0,83.01,0,6,322,12.6,10
10-1-2010 5:00,9.4,100,1.8,5.8,343,OK,0,83.03,0.02,6,338,12.6,9.44
10-1-2010 6:00,8.3,100,2.7,6.3,342,OK,0,83.03,0,6,20,12.6,8.33
10-1-2010 7:00,6.7,100,2.2,6.3,345,OK,0,83.03,0,6,335,12.6,6.67
10-1-2010 8:00,6.1,100,2.2,5.4,340,OK,6,83.03,0,5,342,12.6,6.11
10-1-2010 9:00,6.1,100,2.2,6.3,350,OK,18,83.03,0,6,341,12.6,6.11
10-1-2010 10:00,7.2,98,2.2,5.8,345,OK,97,83.03,0,6,283,13.1,6.94
10-1-2010 11:00,8.9,90,2.2,6.3,340,OK,142,83.03,0,6,313,14,7.33
10-1-2010 12:00,10.6,77,2.2,5.8,320,OK,238,83.03,0,6,322,13.9,6.67
10-1-2010 13:00,11.7,68,2.2,5.8,331,OK,316,83.03,0,6,45,14,5.94
10-1-2010 14:00,12.2,66,2.2,6.3,323,OK,343,83.03,0,6,353,14,6.06
10-1-2010 15:00,12.8,65,2.2,6.3,337,OK,330,83.03,0,6,11,14,6.39
10-1-2010 16:00,12.2,69,2.2,5.8,335,OK,260,83.03,0,6,1,13.8,6.72
10-1-2010 17:00,12.2,67,1.8,5.4,319,OK,249,83.03,0,5,312,13.7,6.28
10-1-2010 18:00,10,74,2.2,5.8,333,OK,124,83.03,0,6,13,13.5,5.56
10-1-2010 19:00,8.3,88,1.8,4,329,OK,14,83.03,0,4,327,13.2,6.44
10-1-2010 20:00,7.2,95,1.8,4,331,OK,0,83.03,0,4,253,13.1,6.5
10-1-2010 21:00,7.2,96,1.8,4,330,OK,0,83.03,0,4,299,12.9,6.61
10-1-2010 22:00,6.7,99,1.8,4,343,OK,0,83.03,0,4,5,12.8,6.5
10-1-2010 23:00,5.6,100,1.3,4,348,OK,0,83.03,0,4,349,12.8,5.56
10-2-2010 0:00,4.4,100,1.3,4,15,OK,0,83.03,0,4,7,12.7,4.44
10-2-2010 1:00,3.9,100,0.9,3.6,357,OK,0,83.03,0,4,0,12.7,3.89
10-2-2010 2:00,3.9,100,1.3,2.7,349,OK,0,83.03,0,3,60,12.7,3.89
10-2-2010 3:00,3.9,100,0.9,3.1,342,OK,0,83.03,0,3,2,12.7,3.89
10-2-2010 4:00,3.9,100,0.9,2.2,339,OK,0,83.03,0,2,44,12.7,3.89
10-2-2010 5:00,4.4,100,0.9,2.2,331,OK,0,83.03,0,2,315,12.7,4.44
10-2-2010 6:00,3.9,100,1.3,2.2,345,OK,0,83.03,0,2,357,12.6,3.89
10-2-2010 7:00,3.3,100,0.4,1.3,204,OK,0,83.03,0,1,1,12.6,3.33
10-2-2010 8:00,3.9,100,0.4,0.9,357,OK,6,83.03,0,1,328,12.7,3.89
10-2-2010 9:00,7.8,85,0.4,1.3,231,OK,83,83.03,0,1,73,13.7,5.39
10-2-2010 10:00,11.1,66,0.9,2.2,127,OK,213,83.03,0,2,189,14.3,5
10-2-2010 11:00,12.8,49,1.3,3.6,84,OK,307,83.03,0,4,125,14.2,2.33
10-2-2010 12:00,15,44,1.3,3.1,105,OK,386,83.03,0,3,39,14.2,2.83
10-2-2010 13:00,15.6,47,1.8,4.5,129,OK,403,83.03,0,4,105,14,4.28
10-2-2010 14:00,15.6,46,1.3,3.1,220,OK,419,83.03,0,3,121,14.1,4
10-2-2010 15:00,16.7,49,1.8,4,80,OK,402,83.03,0,4,105,14,5.89
10-2-2010 16:00,16.7,40,1.8,4,113,OK,368,83.03,0,4,87,13.9,3
10-2-2010 17:00,16.1,43,1.3,2.2,138,OK,300,83.03,0,2,93,13.8,3.5
10-2-2010 18:00,12.8,57,0.9,2.2,147,OK,168,83.03,0,2,126,13.5,4.44
10-2-2010 19:00,10,68,1.3,3.6,154,OK,9,83.03,0,4,141,13.2,4.39
10-2-2010 20:00,8.9,79,1.3,2.7,140,OK,0,83.03,0,3,123,13,5.44
10-2-2010 21:00,7.2,90,0.4,2.7,150,OK,0,83.03,0,3,96,12.9,5.67
10-2-2010 22:00,8.3,89,1.3,1.8,158,OK,0,83.03,0,2,165,12.8,6.61
10-2-2010 23:00,7.8,90,1.3,1.8,167,OK,0,83.03,0,2,175,12.7,6.22
